amount,hour,day_of_week,merchant_category,is_fraud
131.03,3,6,grocery,0
28.26,19,0,restaurant,0
29.71,4,2,online,0
109.38,21,6,travel,0
6.66,18,3,retail,0
83.48,22,2,restaurant,0
74.01,7,1,online,0
13.22,12,4,travel,0
39.17,14,2,grocery,0
16.84,0,5,grocery,0
26.73,18,4,grocery,0
16.91,22,6,restaurant,0
57.13,21,1,retail,0
2.34,15,3,restaurant,0
5.56,4,4,grocery,0
81.35,18,1,grocery,0
13.27,3,4,retail,0
12.36,22,3,retail,0
3.93,3,3,retail,0
17.58,3,2,grocery,0
15.96,13,4,restaurant,0
161.59,13,5,retail,0
26.75,21,4,restaurant,0
217.94,23,0,retail,0
4.31,10,2,retail,0
15.7,16,1,retail,0
113.65,5,0,retail,0
63.11,17,4,travel,0
16.4,10,1,online,0
18.05,17,5,grocery,0
26.93,6,2,grocery,0
188.94,18,4,online,0
25.22,20,0,online,0
34.56,12,6,restaurant,0
27.37,2,4,grocery,0
6.97,19,4,grocery,0
31.35,15,0,restaurant,0
61.06,2,6,grocery,0
158.49,5,4,retail,0
7.74,2,0,online,0
503.29,22,1,online,0
16.45,6,1,grocery,0
11.75,2,3,grocery,0
66.12,9,3,retail,0
1.37,15,1,restaurant,0
7.7,1,4,grocery,0
36.04,15,3,grocery,0
29.54,14,3,restaurant,0
6.71,3,5,retail,0
13.56,16,1,online,0
229.13,7,0,grocery,0
39.76,11,3,grocery,0
74.49,1,1,restaurant,0
16.31,2,3,restaurant,0
96.77,18,0,grocery,0
78.09,7,3,online,0
45.58,12,4,retail,0
91.04,18,1,grocery,0
174.73,0,4,grocery,0
8.78,12,0,retail,0
23.75,2,1,grocery,0
16.51,2,2,restaurant,0
123.38,23,3,grocery,0
11.76,18,2,travel,0
97.68,19,0,restaurant,0
68.52,1,0,grocery,0
10.06,3,0,grocery,0
83.29,15,5,retail,0
15.63,1,2,grocery,0
30.85,13,1,restaurant,0
8.15,2,1,online,0
25.15,17,1,retail,0
17.69,18,3,grocery,0
36.8,8,3,grocery,0
22.51,11,5,grocery,0
66.0,20,1,retail,0
8511.04,3,1,online,1
42.88,15,4,grocery,0
41.78,3,3,grocery,0
48.26,2,6,retail,0
43.68,10,3,online,0
225.51,23,5,retail,1
106.56,5,4,restaurant,0
45.85,3,6,grocery,0
33.53,0,4,restaurant,0
5.83,8,6,retail,0
291.06,20,1,retail,0
577.74,1,1,restaurant,0
48.36,2,4,grocery,0
8.72,3,3,retail,0
39.45,8,6,retail,0
271.83,4,3,online,1
41.37,5,0,online,0
9.42,7,1,grocery,0
13.27,0,3,online,0
23.28,14,0,travel,0
83.34,2,1,retail,0
228.86,11,0,retail,0
17.51,3,4,grocery,0
53.01,7,2,grocery,0
15.26,19,5,grocery,0
14.28,13,5,retail,0
17.18,23,0,grocery,0
88.83,2,2,restaurant,0
49.16,17,3,retail,0
86.86,4,3,restaurant,0
26.53,10,0,grocery,0
10.58,2,5,retail,0
121.15,5,5,restaurant,0
11.92,7,5,grocery,0
70.11,0,5,retail,0
13.74,1,5,restaurant,0
28.11,23,3,travel,0
58.19,14,3,restaurant,0
162.93,23,5,retail,0
40.56,23,3,grocery,0
16.83,10,1,grocery,0
72.31,5,4,travel,1
44.63,17,3,retail,0
29.38,19,6,online,0
68.12,16,0,grocery,0
40.64,6,5,online,0
52.21,7,0,restaurant,0
8.74,23,5,restaurant,0
14.55,14,6,retail,0
223.86,13,1,restaurant,0
38.94,2,3,retail,0
17.71,19,2,online,0
30.84,11,1,grocery,0
3.28,22,0,online,0
46.84,20,2,restaurant,0
23.71,9,3,travel,0
3.33,22,6,online,0
89.36,3,6,retail,0
79.9,2,6,retail,0
14.32,6,2,grocery,0
53.73,15,3,grocery,0
52.79,21,4,online,0
41.06,2,5,grocery,0
19.9,22,0,grocery,0
23.81,23,0,online,0
8.36,7,3,restaurant,0
6.83,11,1,restaurant,0
43.97,15,3,retail,0
856.33,10,5,restaurant,0
52.78,3,5,retail,0
53.08,3,6,grocery,0
25.85,16,0,retail,0
6.22,13,1,restaurant,0
1.23,8,4,grocery,0
3.45,21,6,retail,0
7.05,11,4,retail,0
41.5,4,6,retail,0
353.62,4,2,retail,0
79.66,19,5,travel,0
118.53,18,1,grocery,0
55.77,13,4,retail,0
9.75,9,0,retail,0
163.34,15,1,travel,0
28.67,0,4,grocery,0
40.67,21,6,online,0
56.48,0,1,retail,0
28.25,16,5,grocery,0
20.0,15,1,grocery,0
37.09,2,6,restaurant,0
26.69,14,6,grocery,0
10.17,0,5,grocery,0
0.76,23,0,online,0
14.09,9,3,online,0
85.34,14,3,restaurant,0
27.15,14,1,restaurant,0
22.86,13,4,retail,0
81.24,21,1,retail,0
74.66,2,4,grocery,0
61.54,2,6,retail,0
5.5,17,1,grocery,0
9.44,19,5,retail,0
127.38,12,6,retail,0
51.98,9,5,retail,0
74.33,10,0,grocery,0
29.92,22,0,restaurant,0
13.84,11,6,restaurant,0
19.82,15,4,grocery,0
164.56,5,1,restaurant,0
44.77,21,4,grocery,0
36.28,2,6,retail,0
40.94,3,4,grocery,0
1.61,12,0,online,0
193.72,19,2,restaurant,0
13.31,1,4,travel,0
47.52,13,0,online,0
87.45,20,3,grocery,0
142.45,5,0,retail,0
100.79,17,5,restaurant,0
29.33,11,1,restaurant,0
106.42,0,3,grocery,0
261.83,8,4,retail,0
26.19,23,6,retail,0
77.5,23,5,retail,0
12.89,5,0,retail,0
7.04,4,4,restaurant,0
79.07,23,6,grocery,0
35.84,22,5,restaurant,0
219.45,0,4,retail,0
101.98,2,5,travel,1
8.5,7,5,travel,0
53.83,16,6,online,0
573.95,23,5,online,1
11.29,3,4,online,1
128.35,13,2,retail,0
29.65,13,3,online,0
32.72,13,1,retail,0
25.2,21,6,grocery,0
9.26,12,0,restaurant,0
32.33,8,1,retail,0
9.4,22,1,online,0
59.28,9,3,grocery,0
12.0,8,4,online,0
18.72,22,6,travel,0
180.59,17,1,restaurant,0
18.05,4,1,grocery,0
143.92,20,1,retail,0
14.43,17,4,retail,0
44.45,5,5,grocery,0
11.37,1,4,grocery,0
91.03,1,5,travel,0
42.53,11,1,travel,0
14.23,9,1,grocery,0
22.98,18,3,grocery,0
16.96,11,6,grocery,0
22.22,11,0,grocery,0
1.19,10,3,online,0
26.39,9,3,restaurant,0
5.28,21,3,grocery,0
31.7,6,2,online,0
8.15,1,2,grocery,0
62.64,5,5,online,0
140.76,1,2,restaurant,0
22.2,8,2,restaurant,0
69.62,12,3,retail,0
4.79,13,1,travel,0
100.43,8,5,retail,0
7.9,22,0,grocery,0
26.55,23,6,online,0
6.35,12,2,online,0
27.51,21,5,retail,0
25.96,7,4,restaurant,0
265.63,22,6,online,0
93.24,1,1,restaurant,0
287.72,22,5,grocery,0
142.23,6,2,restaurant,0
73.01,10,1,retail,0
17.63,6,0,retail,0
11.65,20,6,grocery,0
164.62,5,5,grocery,0
16.92,7,3,grocery,0
164.51,13,5,grocery,0
8.32,5,2,restaurant,0
25.06,18,2,grocery,0
40.73,22,3,restaurant,0
48.19,12,1,grocery,0
139.21,12,6,retail,0
68.01,23,1,grocery,0
8.09,2,4,restaurant,0
14.29,11,6,retail,0
52.62,21,0,restaurant,0
8.35,7,1,online,0
58.28,0,3,grocery,0
53.85,23,0,grocery,0
8.5,9,5,travel,0
57.04,20,1,grocery,0
901.71,14,5,grocery,0
63.99,7,6,grocery,0
40.26,14,6,travel,0
18.91,22,0,restaurant,0
70.68,10,1,grocery,0
379.05,16,4,restaurant,0
20.62,9,4,retail,0
129.57,3,1,travel,0
2.95,21,6,restaurant,0
30.54,23,1,online,0
20.18,9,2,restaurant,0
61.36,19,3,retail,0
7.29,8,5,retail,0
48.99,3,6,travel,0
6.6,4,6,online,0
10.45,17,6,grocery,0
15.12,1,1,online,0
76.58,5,0,grocery,0
48.9,4,1,grocery,0
59.06,1,1,grocery,0
38.4,8,6,travel,0
76.28,14,4,grocery,0
50.51,2,3,grocery,0
49.66,14,6,grocery,0
29.52,12,1,grocery,0
7.42,16,1,grocery,0
78.44,7,3,restaurant,0
9.97,2,1,grocery,0
5.74,8,0,restaurant,0
13.43,21,4,online,0
23.46,22,6,online,0
9.33,20,4,restaurant,0
48.12,18,0,retail,0
4.94,0,1,grocery,0
2.98,23,4,restaurant,0
30.24,23,6,grocery,0
65.23,11,5,grocery,0
49.71,4,2,restaurant,0
60.29,21,4,restaurant,0
239.3,16,4,online,0
69.89,6,1,retail,0
9.87,8,5,grocery,0
173.45,3,1,restaurant,0
94.84,14,4,grocery,0
23.25,11,0,grocery,0
5.2,22,1,grocery,0
40.03,15,2,restaurant,0
106.55,12,2,online,0
39.59,0,2,retail,0
65.34,18,6,grocery,0
25.22,12,2,restaurant,0
67.78,16,1,grocery,0
14.69,0,0,online,0
74.26,23,3,grocery,0
20.3,21,6,retail,0
23.57,14,1,retail,0
3.71,18,2,retail,0
24.47,4,1,restaurant,0
41.17,9,3,restaurant,0
29.99,7,1,online,0
61.0,6,3,restaurant,0
20.22,7,6,restaurant,0
75.25,18,5,retail,0
23.84,8,4,online,0
1.58,2,2,retail,0
78.55,7,4,restaurant,0
19.72,19,3,restaurant,0
13.81,15,1,retail,0
58.19,7,4,retail,0
9.02,0,5,grocery,0
4.17,9,0,grocery,0
231.15,14,0,retail,0
287.49,16,6,restaurant,0
24.58,11,0,online,0
27.29,13,1,restaurant,0
11.36,19,6,restaurant,0
7.46,4,4,restaurant,0
8.34,10,5,restaurant,0
199.12,23,1,grocery,0
57.62,11,4,restaurant,0
141.33,6,4,retail,0
11.62,10,5,retail,0
47.58,22,5,restaurant,0
22.22,0,5,restaurant,0
60.74,23,4,online,0
20.99,0,4,restaurant,0
81.77,16,0,restaurant,0
50.09,12,5,retail,0
19.64,8,2,grocery,0
15.71,3,3,restaurant,0
38.3,15,4,grocery,0
195.69,12,0,grocery,0
64.81,4,5,grocery,0
129.45,15,4,grocery,0
56.94,13,2,grocery,0
38.1,12,5,travel,0
138.17,20,3,restaurant,0
15.99,17,1,retail,0
18.39,21,1,grocery,0
6.94,8,0,retail,0
37.25,7,4,online,0
23.84,17,5,grocery,0
117.44,8,5,retail,0
60.24,17,1,restaurant,0
61.21,5,0,grocery,0
26.09,0,1,retail,0
48.85,3,6,grocery,0
134.91,2,2,retail,0
9.1,15,4,restaurant,0
26.38,12,6,retail,0
15.81,9,6,retail,0
101.5,19,1,grocery,0
126.28,0,4,grocery,0
223.24,3,6,retail,0
36.17,22,0,restaurant,0
29.58,23,2,restaurant,0
19.22,1,5,grocery,0
23.13,7,6,retail,0
19.99,10,2,travel,0
171.62,8,5,grocery,0
74.35,11,0,travel,0
95.31,4,0,retail,0
97.51,6,0,restaurant,0
184.44,14,5,restaurant,0
34.2,0,1,restaurant,0
16.12,17,5,grocery,0
328.83,14,6,restaurant,0
4.13,18,4,retail,0
29.89,3,6,online,1
8.6,4,0,restaurant,0
25.05,20,1,retail,0
41.32,19,1,retail,0
40.47,20,2,grocery,0
358.51,15,0,grocery,0
50.67,13,2,retail,0
4.65,20,5,restaurant,0
22.54,13,4,grocery,0
344.2,5,6,grocery,0
27.27,9,5,retail,0
12.29,13,2,grocery,0
32.06,12,2,retail,0
18.75,22,4,restaurant,0
127.3,4,3,grocery,0
108.42,9,5,retail,0
61.74,9,6,grocery,0
12.55,2,4,grocery,0
186.99,14,5,grocery,0
300.32,12,0,restaurant,0
9.0,14,1,restaurant,0
9.61,6,2,online,0
28.93,20,4,retail,0
16.54,4,1,travel,0
64.16,12,6,online,0
15.15,19,3,restaurant,0
42.36,10,5,retail,0
24.39,20,4,retail,0
61.67,2,3,retail,0
144.45,1,2,travel,0
9.42,4,3,grocery,0
26.91,12,2,restaurant,0
49.46,11,1,grocery,0
5.92,9,1,online,0
14.71,21,3,restaurant,0
96.25,19,6,restaurant,0
33.43,7,6,travel,0
18.09,21,1,retail,0
21.21,11,3,retail,0
2.92,19,6,retail,0
32.77,22,0,online,0
17.28,2,4,grocery,0
128.1,1,0,retail,0
13.9,19,3,retail,0
33.64,20,2,restaurant,0
37.96,7,3,retail,0
79.31,13,3,restaurant,0
572.22,18,2,retail,0
34.02,4,1,grocery,0
57.94,6,2,retail,0
253.67,2,4,online,0
35.23,10,4,retail,0
35.63,13,0,restaurant,0
17.9,10,5,grocery,0
185.31,23,4,online,0
107.53,4,3,retail,0
7.75,21,5,travel,0
55.64,1,3,grocery,0
46.85,15,6,restaurant,0
24.43,22,4,grocery,0
35.48,23,2,retail,0
40.41,15,6,retail,0
10.44,3,0,restaurant,0
24.95,16,2,retail,0
92.39,6,2,grocery,0
49.6,8,2,grocery,0
5.33,14,5,restaurant,0
23.94,6,1,restaurant,0
32.82,23,6,online,0
13.85,0,3,retail,0
86.08,21,3,online,0
46.25,16,6,online,0
19.86,6,2,retail,0
82.06,23,0,travel,0
16.26,8,6,grocery,0
7.36,0,2,grocery,0
105.28,3,4,online,1
17.69,7,3,retail,0
28.07,23,3,retail,0
74.09,12,1,grocery,0
185.09,9,0,restaurant,0
16.62,17,3,restaurant,0
64.97,14,6,restaurant,0
4.72,7,3,grocery,0
3.41,8,3,retail,0
23.91,15,6,retail,0
76.92,21,0,retail,0
115.98,0,6,grocery,0
8.73,0,5,retail,0
4.74,10,1,online,0
48.33,1,6,grocery,0
6.95,21,6,restaurant,0
40.33,13,4,restaurant,0
12.05,22,3,retail,0
10.03,6,5,grocery,0
124.66,10,0,travel,0
21.66,16,0,restaurant,0
90.76,16,5,online,0
25.0,19,3,grocery,0
3.17,17,2,online,0
16.95,11,3,retail,0
19.85,16,2,restaurant,0
29.73,23,5,grocery,0
69.67,3,2,online,0
20.63,4,2,grocery,0
20116.92,3,2,online,1
431.65,5,5,grocery,0
3.89,20,3,retail,0
18.1,10,4,online,0
19.5,23,1,retail,0
6.58,2,5,online,0
100.25,1,1,retail,0
45.99,18,4,restaurant,0
183.64,6,1,restaurant,0
107.29,20,1,grocery,0
11.38,11,1,retail,0
16.38,11,4,retail,0
9.88,23,4,grocery,0
67.3,16,2,restaurant,0
55.66,19,1,online,0
37.11,0,2,restaurant,0
47.0,0,5,online,0
51.11,11,6,restaurant,0
19.39,9,3,grocery,0
197.88,15,3,retail,0
7.6,7,6,restaurant,0
46.52,15,3,retail,0
46.44,12,1,retail,0
61.26,6,2,online,0
169.42,9,3,restaurant,0
27.21,18,1,online,0
4.88,10,3,restaurant,0
86.61,9,2,retail,0
639.62,5,5,online,1
9.39,9,3,grocery,0
31.69,7,2,grocery,0
61.04,18,4,restaurant,0
29.58,6,5,grocery,0
388.45,0,1,travel,0
148.79,7,4,retail,0
62.45,17,1,grocery,0
14.15,10,3,restaurant,0
11.09,10,0,grocery,0
17.72,22,6,grocery,0
97.0,1,5,restaurant,0
103.41,18,0,restaurant,0
9.27,13,1,restaurant,0
10.04,12,6,retail,0
3.63,17,4,online,0
174.25,19,0,restaurant,0
117.95,5,6,online,0
35.04,14,4,online,0
63.46,7,6,restaurant,0
28.82,3,4,online,0
19.93,19,4,retail,0
113.71,9,1,grocery,0
12.18,23,1,restaurant,0
24.05,22,6,restaurant,0
6.84,1,1,travel,1
4.16,20,5,retail,0
28.5,0,4,retail,0
67.91,23,2,travel,1
8.0,7,5,grocery,0
31.67,23,0,grocery,0
151.83,11,4,grocery,0
744.68,2,5,online,1
33.33,20,4,online,0
2.71,19,1,restaurant,0
11.54,6,1,restaurant,0
49.35,1,5,grocery,0
31.82,3,2,restaurant,0
6.04,23,2,retail,0
102.48,15,3,restaurant,0
44.85,14,5,restaurant,0
69.35,23,2,restaurant,0
30.6,7,2,grocery,0
19.63,12,1,retail,0
10.15,17,2,grocery,0
233.86,7,0,online,0
63.0,17,0,travel,0
4.44,13,5,retail,0
26.5,3,2,grocery,0
55.98,20,5,retail,0
64.09,2,6,grocery,0
17.16,16,3,grocery,0
12.59,4,0,restaurant,0
44.57,7,6,retail,0
17.44,21,6,retail,0
7.17,13,4,restaurant,0
9.46,5,5,restaurant,0
45.22,13,2,retail,0
30.39,0,6,retail,0
55.99,18,1,restaurant,0
91.11,22,4,grocery,0
5.77,13,3,restaurant,0
33.55,22,1,grocery,0
6.78,0,3,travel,0
103.41,20,3,online,0
171.32,13,1,grocery,0
2.29,17,2,travel,0
58.67,23,2,online,0
53.45,7,5,grocery,0
5.9,10,1,restaurant,0
121.8,3,6,online,0
13.45,12,6,grocery,0
34.81,2,1,grocery,0
5.71,7,0,grocery,0
18.11,4,2,restaurant,0
3.4,22,4,restaurant,0
17.02,21,6,online,0
29.58,23,3,restaurant,0
49.79,5,6,online,0
209.16,23,5,restaurant,0
173.43,19,1,travel,0
9.3,7,6,online,0
93.66,18,5,grocery,0
152.86,9,0,grocery,0
12.97,14,0,online,0
6.41,22,1,retail,0
1.06,21,6,online,0
5.78,23,0,retail,0
12.41,7,0,restaurant,0
110.18,22,4,grocery,0
13.86,21,4,retail,0
14.27,9,3,restaurant,0
29.61,18,6,restaurant,0
8.98,11,3,grocery,0
30.37,22,6,online,0
19.27,6,1,restaurant,0
259.09,12,0,travel,0
5.33,15,5,grocery,0
27.44,0,6,grocery,0
164.82,8,0,retail,0
21.06,21,3,grocery,0
35.27,23,4,restaurant,0
21.45,11,6,restaurant,0
106.95,2,5,online,0
100.15,8,2,retail,0
129.74,17,1,restaurant,0
6.1,16,2,grocery,0
52.0,0,5,online,0
2.94,2,0,retail,0
164.58,4,4,retail,0
15.15,4,3,online,0
26.67,3,1,online,0
35.02,9,0,restaurant,0
106.95,6,5,grocery,0
14.98,4,5,retail,0
223.14,19,4,retail,0
30.97,21,0,restaurant,0
44.3,19,5,online,0
6.09,2,2,retail,0
32.2,22,3,grocery,0
78.88,12,1,retail,0
27.74,0,1,restaurant,0
148.72,13,0,grocery,0
71.02,22,3,restaurant,0
42.54,6,6,retail,0
10.55,0,5,grocery,0
40.98,2,4,online,0
36.04,23,4,travel,0
258.04,4,0,online,1
71.77,11,3,grocery,0
31.97,2,2,online,0
64.48,7,1,retail,0
22.09,18,5,retail,0
136.35,7,2,grocery,0
49.31,16,5,grocery,0
7.73,12,2,travel,0
23.1,1,1,restaurant,0
64.47,21,5,restaurant,0
64.39,6,4,retail,0
79.81,5,6,retail,0
26.59,9,5,restaurant,0
19.27,0,1,retail,0
9.58,7,6,online,0
16.38,10,6,retail,0
4.32,21,6,online,0
1.9,7,6,grocery,0
54.36,22,5,retail,0
18.51,17,3,retail,0
0.89,14,1,travel,0
2.49,5,6,grocery,0
41.3,11,2,retail,0
8.61,11,3,restaurant,0
68.59,2,0,retail,0
11.14,5,3,restaurant,0
24.84,1,1,grocery,0
17.51,5,1,restaurant,0
6.5,13,3,restaurant,0
84.61,12,6,retail,0
19.52,17,4,online,0
16.19,16,0,restaurant,0
12.47,4,0,retail,0
12.11,19,4,grocery,0
78.17,2,2,restaurant,0
260.27,21,2,online,0
181.88,18,5,restaurant,0
21.8,13,6,restaurant,0
231.21,14,2,retail,0
40.42,19,1,grocery,0
7.08,22,5,online,0
15.59,18,6,restaurant,0
8.37,15,4,travel,0
4.87,8,0,restaurant,0
63.55,0,4,retail,0
44.64,14,5,retail,0
2.24,15,4,online,0
263.7,23,3,online,0
562.13,12,0,online,0
25.12,4,6,retail,0
15.72,5,4,grocery,0
14.06,12,3,grocery,0
13.87,17,1,restaurant,0
17.87,17,2,restaurant,0
90.82,13,6,grocery,0
5.83,17,1,retail,0
32.8,13,3,grocery,0
172.32,4,0,grocery,0
27.55,9,1,grocery,0
12.54,1,3,restaurant,0
48.33,9,6,restaurant,0
63.61,21,4,grocery,0
59.87,21,0,retail,0
30.86,0,0,travel,0
111.23,19,6,retail,0
43.41,8,3,restaurant,0
7.69,8,4,retail,0
27.79,23,0,restaurant,0
29.41,9,3,online,0
443.39,1,5,travel,1
456.71,10,3,retail,0
676.73,0,5,travel,1
85.8,1,6,retail,0
9.65,11,6,grocery,0
11.19,0,5,retail,0
66.7,2,3,online,0
18.34,1,3,grocery,0
849.61,21,5,grocery,0
953.02,7,5,online,0
80.09,11,6,retail,0
24.98,10,5,online,0
77.75,20,6,grocery,0
38.58,20,2,restaurant,0
3.69,14,2,retail,0
35.91,4,2,grocery,0
19.43,4,0,retail,0
46.48,16,0,retail,0
17.27,20,0,restaurant,0
158.27,6,3,grocery,0
13.34,10,3,retail,0
953.07,5,3,online,1
15.68,8,4,restaurant,0
135.17,20,4,online,0
5.4,23,5,travel,0
10.34,8,2,restaurant,0
5.06,16,0,grocery,0
86.2,19,0,retail,0
5.67,4,4,retail,0
4.13,6,2,retail,0
17.44,22,1,grocery,0
26.01,2,2,restaurant,0
42.86,4,2,online,0
4.69,9,2,restaurant,0
14.54,7,1,grocery,0
96.57,15,5,grocery,0
24.08,19,4,grocery,0
14.69,7,6,retail,0
4.01,20,0,online,0
106.44,18,0,retail,0
273.98,12,5,retail,0
18.94,22,1,restaurant,0
8.32,10,1,retail,0
75.59,11,1,grocery,0
63.93,17,6,online,0
70.6,11,4,restaurant,0
27.44,12,5,grocery,0
0.84,19,2,online,0
19.37,0,3,grocery,0
159.88,4,6,restaurant,0
21.08,10,1,online,0
6.79,18,2,grocery,0
13.7,16,3,grocery,0
46.1,5,0,online,0
143.14,20,3,restaurant,0
33.93,7,1,grocery,0
43.61,15,3,retail,0
61.08,16,6,grocery,0
12.54,8,4,restaurant,0
33.68,9,4,travel,0
191.7,23,4,retail,0
6.19,15,1,grocery,0
52.55,22,6,retail,0
116.38,3,6,online,1
213.03,5,4,restaurant,0
3.94,14,6,retail,0
9.09,2,3,restaurant,0
26.16,2,6,grocery,0
3.88,21,6,retail,0
13.43,5,1,restaurant,0
13.1,16,1,retail,0
12.57,2,0,restaurant,0
43.92,9,2,retail,0
2.12,21,1,travel,0
29.26,4,5,online,0
29.59,6,0,restaurant,0
19.46,6,5,grocery,0
18.17,0,5,grocery,0
27.24,19,1,online,0
3.99,7,5,grocery,0
19.52,11,5,restaurant,0
77.31,20,6,online,0
54.23,21,4,retail,0
94.16,16,5,grocery,0
33.07,23,4,online,0
15.3,3,1,restaurant,0
2.05,18,6,restaurant,0
7.13,2,4,online,1
2.79,12,4,online,0
40.92,16,3,online,0
320.95,2,1,online,1
26.93,21,5,retail,0
10.7,17,6,online,0
10.1,18,0,online,0
261.93,7,2,grocery,0
2.56,10,0,retail,0
3.24,5,4,retail,0
16.57,23,6,retail,0
31.19,18,1,restaurant,0
33.32,1,6,grocery,0
81.13,20,6,grocery,0
77.09,23,2,retail,0
22.09,20,6,retail,0
133.52,15,5,restaurant,0
64.8,9,5,grocery,0
84.49,6,5,grocery,0
19.43,5,4,grocery,0
232.75,16,5,grocery,0
62.64,14,0,restaurant,0
6.53,20,3,grocery,0
45.28,6,3,retail,0
68.92,5,1,restaurant,0
19.14,18,5,restaurant,0
75.84,3,6,grocery,0
46.0,14,6,online,0
48.79,15,4,restaurant,0
32.01,14,2,grocery,0
132.06,8,3,restaurant,0
19.11,11,3,grocery,0
5.85,5,5,online,0
7.85,18,4,grocery,0
27.1,5,2,grocery,0
14.75,12,2,grocery,0
17.73,22,2,restaurant,0
71.12,6,5,retail,0
7.28,1,0,grocery,0
64.71,18,1,travel,0
20.52,0,1,online,0
70.64,0,1,retail,0
23.93,1,5,grocery,0
54.58,19,3,grocery,0
343.84,9,4,restaurant,0
1.28,9,4,online,0
5.23,22,1,online,0
45.05,9,4,grocery,0
11.72,9,2,retail,0
26.35,1,2,online,0
4.84,1,6,retail,0
10.25,7,0,restaurant,0
24.07,6,3,restaurant,0
32.51,1,5,retail,0
28.23,3,3,online,0
122.56,20,6,grocery,0
47.4,6,4,retail,0
12.27,8,6,restaurant,0
189.82,19,3,travel,0
3.15,2,6,retail,0
199.49,0,0,grocery,0
19.72,11,0,restaurant,0
30.76,6,2,retail,0
168.82,3,0,grocery,0
19.74,20,4,retail,0
23.33,5,3,retail,0
50.2,18,1,restaurant,0
56.82,10,5,online,0
16.55,19,3,restaurant,0
189.7,16,5,restaurant,0
112.12,23,4,retail,0
66.75,16,5,retail,0
38.17,10,3,retail,0
37.77,5,4,travel,0
6.66,21,3,grocery,0
13.74,19,1,retail,0
6.33,9,4,online,0
42.02,13,4,online,0
77.26,7,6,grocery,0
20.78,8,5,retail,0
31.56,4,3,restaurant,0
17.23,16,1,retail,0
80.24,3,6,retail,0
28.33,3,2,online,0
23.18,21,0,online,0
4.73,10,5,retail,0
10.34,4,2,online,0
35.6,23,6,online,0
36.93,13,6,restaurant,0
9.84,6,5,restaurant,0
110.02,2,0,online,1
23.66,7,5,retail,0
19.37,0,5,online,0
48.64,17,6,retail,0
48.64,11,2,grocery,0
384.81,12,3,grocery,0
43.75,16,3,grocery,0
388.86,6,6,online,0
125.46,17,1,grocery,0
29.04,23,5,online,1
35.84,15,3,restaurant,0
13.7,8,3,online,0
23.01,15,0,retail,0
54.22,13,6,travel,0
71.78,2,4,online,0
688.16,12,5,restaurant,0
108.29,15,5,restaurant,0
16.37,23,6,restaurant,0
97.54,12,0,travel,0
96.23,15,5,restaurant,0
5.44,19,2,restaurant,0
63.92,15,1,online,0
19.49,9,6,grocery,0
9.32,2,1,restaurant,0
16.68,12,4,online,0
1.18,18,6,retail,0
31.42,14,6,grocery,0
45.44,17,0,retail,0
9.6,21,1,retail,0
22.06,22,5,retail,0
18.81,4,4,restaurant,0
73.49,2,6,restaurant,0
49.59,7,3,retail,0
57.47,13,3,online,0
6.9,13,4,restaurant,0
40.33,15,6,restaurant,0
34.4,12,2,travel,0
6.16,21,1,grocery,0
10.34,15,5,restaurant,0
92.3,22,2,grocery,0
15.58,16,6,online,0
22.4,12,3,retail,0
83.53,17,6,retail,0
530.7,11,4,grocery,0
3.57,2,4,restaurant,0
352.34,19,4,restaurant,0
6.34,13,4,restaurant,0
5.84,17,2,restaurant,0
57.53,22,1,grocery,0
16.08,12,0,restaurant,0
3.79,20,5,restaurant,0
1.4,14,4,grocery,0
54.77,16,3,retail,0
983.38,7,6,travel,0
2.66,14,2,online,0
10.98,15,5,online,0
113.55,17,4,online,0
8.88,15,0,restaurant,0
83.14,17,5,retail,0
185.8,2,1,grocery,0
192.25,2,1,retail,0
25.29,22,4,grocery,0
14.41,16,0,restaurant,0
49.7,12,4,restaurant,0
228.38,2,5,retail,0
89.06,20,3,travel,0
104.61,2,6,retail,0
53.67,12,5,grocery,0
20.56,9,0,restaurant,0
7.75,19,0,grocery,0
8.47,4,6,online,0
243.94,21,2,online,0
12.23,0,2,grocery,0
56.12,17,4,retail,0
40.98,7,0,grocery,0
16.17,22,0,online,0
56.81,19,0,retail,0
5.16,9,4,retail,0
236.85,4,4,retail,0
49.55,20,1,retail,0
248.73,23,3,retail,0
6.41,4,4,grocery,0
31.44,23,0,online,0
7.07,1,1,grocery,0
20.23,0,2,restaurant,0
9.32,11,0,travel,0
40.66,21,1,retail,0
21.23,15,5,restaurant,0
388.55,14,4,retail,0
19.0,3,4,restaurant,0
51.66,9,2,grocery,0
65.22,6,0,travel,0
19.08,2,2,retail,0
91.39,6,4,restaurant,0
20.84,23,6,grocery,0
19.83,7,2,grocery,0
15.19,18,0,online,0
16.43,17,6,online,0
55.56,16,1,restaurant,0
38.01,10,2,grocery,0
48.91,14,2,retail,0
16.58,8,0,retail,0
90.21,12,3,travel,0
142.71,1,6,online,1
11.62,6,0,online,0
7.99,14,2,restaurant,0
34.16,1,6,retail,0
111.99,19,3,grocery,0
3.75,7,2,grocery,0
64.75,3,1,online,0
21.2,3,4,restaurant,0
25.6,7,0,restaurant,0
46.26,21,6,restaurant,0
67.17,23,3,grocery,0
25.49,17,6,restaurant,0
62.47,20,6,grocery,0
20.83,9,3,grocery,0
16.13,13,4,retail,0
12.2,0,1,online,0
2.36,23,6,restaurant,0
39.02,15,1,retail,0
